"caseID","timeStamp","userID","targetApp","eventType","url","content","target.workbookName","target.sheetName","target.id","target.class","target.tagName","target.type","target.name","target.value","target.innerText","target.checked","target.href","target.option","target.title","target.innerHTML"
"4","2019-10-21T00:15:32.434Z","vleno","Excel","copyCell","","+61 043 532 6105","StudentRecords.xlsx","Sheet1","D5","","","","","+61 043 532 6105","","","","","",""
"4","2019-10-21T00:15:35.152Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 043 532 6105","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"4","2019-10-21T00:15:40.121Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","043-532-6105","","","","","",""
"4","2019-10-21T00:16:24.640Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"4","2019-10-21T00:16:24.641Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"4","2019-10-21T00:16:25.322Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"5","2019-10-21T00:16:49.744Z","vleno","Excel","copyCell","","+61 519 790 1066","StudentRecords.xlsx","Sheet1","D6","","","","","+61 519 790 1066","","","","","",""
"5","2019-10-21T00:16:51.800Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 519 790 1066","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"5","2019-10-21T00:16:57.009Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","519-790-1066","","","","","",""
"5","2019-10-21T00:17:39.392Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"5","2019-10-21T00:17:39.393Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"5","2019-10-21T00:17:40.080Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"6","2019-10-21T00:18:07.971Z","vleno","Excel","copyCell","","+61 043 587 1823","StudentRecords.xlsx","Sheet1","D7","","","","","+61 043 587 1823","","","","","",""
"6","2019-10-21T00:18:09.616Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 043 587 1823","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"6","2019-10-21T00:18:15.640Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","043-587-1823","","","","","",""
"6","2019-10-21T00:18:53.233Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"6","2019-10-21T00:18:53.235Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"6","2019-10-21T00:18:53.930Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"7","2019-10-21T00:19:17.176Z","vleno","Excel","copyCell","","+61 035 341 2938","StudentRecords.xlsx","Sheet1","D8","","","","","+61 035 341 2938","","","","","",""
"7","2019-10-21T00:19:18.832Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 035 341 2938","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"7","2019-10-21T00:19:23.673Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","035-341-2938","","","","","",""
"7","2019-10-21T00:20:04.147Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"8","2019-10-21T00:20:26.406Z","vleno","Excel","copyCell","","+61 031 023 0066","StudentRecords.xlsx","Sheet1","D9","","","","","+61 031 023 0066","","","","","",""
"8","2019-10-21T00:20:30.545Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 031 023 0066","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"8","2019-10-21T00:20:35.321Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","031-023-0066","","","","","",""
"8","2019-10-21T00:21:16.416Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"8","2019-10-21T00:21:16.419Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"8","2019-10-21T00:21:17.165Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"9","2019-10-21T00:21:45.048Z","vleno","Excel","copyCell","","+61 072 237 8681","StudentRecords.xlsx","Sheet1","D10","","","","","+61 072 237 8681","","","","","",""
"9","2019-10-21T00:21:46.752Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 072 237 8681","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"9","2019-10-21T00:21:51.417Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","072-237-8681","","","","","",""
"9","2019-10-21T00:22:43.368Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"9","2019-10-21T00:22:43.369Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"9","2019-10-21T00:22:44.002Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"10","2019-10-21T00:23:07.422Z","vleno","Excel","copyCell","","+61 096 826 1262","StudentRecords.xlsx","Sheet1","D11","","","","","+61 096 826 1262","","","","","",""
"10","2019-10-21T00:23:09.081Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 096 826 1262","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"10","2019-10-21T00:23:13.650Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","096-826-1262","","","","","",""
"10","2019-10-21T00:24:02.616Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"10","2019-10-21T00:24:02.617Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"10","2019-10-21T00:24:03.341Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"20","2019-10-21T00:35:18.478Z","vleno","Excel","copyCell","","+61 088 229 3282","StudentRecords.xlsx","Sheet1","D21","","","","","+61 088 229 3282","","","","","",""
"20","2019-10-21T00:35:20.073Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 088 229 3282","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"20","2019-10-21T00:35:25.898Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","088-229-3282","","","","","",""
"20","2019-10-21T00:36:01.106Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"30","2019-10-21T00:48:08.952Z","vleno","Excel","copyCell","","+61 029 211 4904","StudentRecords.xlsx","Sheet1","D31","","","","","+61 029 211 4904","","","","","",""
"30","2019-10-21T00:48:10.345Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 029 211 4904","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"30","2019-10-21T00:48:14.946Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","029-211-4904","","","","","",""
"30","2019-10-21T00:48:59.065Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"30","2019-10-21T00:48:59.066Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"30","2019-10-21T00:48:59.622Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"40","2019-10-21T01:01:12.465Z","vleno","Excel","copyCell","","+61 040 656 3417","StudentRecords.xlsx","Sheet1","D41","","","","","+61 040 656 3417","","","","","",""
"40","2019-10-21T01:01:14.249Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 040 656 3417","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"40","2019-10-21T01:01:19.362Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","040-656-3417","","","","","",""
"40","2019-10-21T01:02:20.728Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"50","2019-10-21T01:13:26.972Z","vleno","Excel","copyCell","","+61 607 895 5170","StudentRecords.xlsx","Sheet1","D51","","","","","+61 607 895 5170","","","","","",""
"50","2019-10-21T01:13:28.553Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 607 895 5170","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"50","2019-10-21T01:13:33.449Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","607-895-5170","","","","","",""
"50","2019-10-21T01:14:09.337Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"50","2019-10-21T01:14:09.338Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"50","2019-10-21T01:14:16.018Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"11","2019-10-21T00:24:29.130Z","vleno","Excel","copyCell","","+61 079 149 3015","StudentRecords.xlsx","Sheet1","D12","","","","","+61 079 149 3015","","","","","",""
"11","2019-10-21T00:24:30.904Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 079 149 3015","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"11","2019-10-21T00:24:37.146Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","079-149-3015","","","","","",""
"11","2019-10-21T00:25:19.696Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"11","2019-10-21T00:25:19.698Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"11","2019-10-21T00:25:20.367Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"21","2019-10-21T00:36:30.558Z","vleno","Excel","copyCell","","+61 212 459 2616","StudentRecords.xlsx","Sheet1","D22","","","","","+61 212 459 2616","","","","","",""
"21","2019-10-21T00:36:32.137Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 212 459 2616","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"21","2019-10-21T00:36:37.321Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","212-459-2616","","","","","",""
"21","2019-10-21T00:37:20.640Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"21","2019-10-21T00:37:20.641Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"21","2019-10-21T00:37:21.355Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"31","2019-10-21T00:49:23.505Z","vleno","Excel","copyCell","","+61 035 361 6573","StudentRecords.xlsx","Sheet1","D32","","","","","+61 035 361 6573","","","","","",""
"31","2019-10-21T00:49:31.081Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 035 361 6573","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"31","2019-10-21T00:49:35.961Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","035-361-6573","","","","","",""
"31","2019-10-21T00:50:14.904Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"31","2019-10-21T00:50:14.906Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"31","2019-10-21T00:50:15.585Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"41","2019-10-21T01:02:50.837Z","vleno","Excel","copyCell","","+61 044 610 2402","StudentRecords.xlsx","Sheet1","D42","","","","","+61 044 610 2402","","","","","",""
"41","2019-10-21T01:02:52.744Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 044 610 2402","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"41","2019-10-21T01:02:58.353Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","044-610-2402","","","","","",""
"41","2019-10-21T01:03:39.424Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"41","2019-10-21T01:03:39.425Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"41","2019-10-21T01:03:40.080Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"12","2019-10-21T00:25:43.722Z","vleno","Excel","copyCell","","+61 035 390 4126","StudentRecords.xlsx","Sheet1","D13","","","","","+61 035 390 4126","","","","","",""
"12","2019-10-21T00:25:47.601Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 035 390 4126","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"12","2019-10-21T00:25:52.409Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","035-390-4126","","","","","",""
"12","2019-10-21T00:26:31.472Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"22","2019-10-21T00:37:52.126Z","vleno","Excel","copyCell","","+61 719 562 8343","StudentRecords.xlsx","Sheet1","D23","","","","","+61 719 562 8343","","","","","",""
"22","2019-10-21T00:37:59.129Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 719 562 8343","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"22","2019-10-21T00:38:04.306Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","719-562-8343","","","","","",""
"22","2019-10-21T00:38:42.808Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"22","2019-10-21T00:38:42.810Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"22","2019-10-21T00:38:43.467Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"32","2019-10-21T00:50:40.077Z","vleno","Excel","copyCell","","+61 035 311 5923","StudentRecords.xlsx","Sheet1","D33","","","","","+61 035 311 5923","","","","","",""
"32","2019-10-21T00:50:41.833Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 035 311 5923","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"32","2019-10-21T00:50:46.762Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","035-311-5923","","","","","",""
"32","2019-10-21T00:51:24.784Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"32","2019-10-21T00:51:24.786Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"32","2019-10-21T00:51:25.403Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"42","2019-10-21T01:04:04.427Z","vleno","Excel","copyCell","","+61 520 884 0283","StudentRecords.xlsx","Sheet1","D43","","","","","+61 520 884 0283","","","","","",""
"42","2019-10-21T01:04:06.513Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 520 884 0283","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"42","2019-10-21T01:04:11.825Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","520-884-0283","","","","","",""
"42","2019-10-21T01:05:04.752Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"42","2019-10-21T01:05:04.754Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"42","2019-10-21T01:05:05.297Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"13","2019-10-21T00:26:54.619Z","vleno","Excel","copyCell","","+61 096 652 4777","StudentRecords.xlsx","Sheet1","D14","","","","","+61 096 652 4777","","","","","",""
"13","2019-10-21T00:26:56.856Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 096 652 4777","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"13","2019-10-21T00:27:02.506Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","096-652-4777","","","","","",""
"13","2019-10-21T00:27:40.520Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"13","2019-10-21T00:27:40.521Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"13","2019-10-21T00:27:41.195Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"23","2019-10-21T00:39:08.335Z","vleno","Excel","copyCell","","+61 097 601 8154","StudentRecords.xlsx","Sheet1","D24","","","","","+61 097 601 8154","","","","","",""
"23","2019-10-21T00:39:10.985Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 097 601 8154","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"23","2019-10-21T00:39:15.961Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","097-601-8154","","","","","",""
"23","2019-10-21T00:40:08.216Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"23","2019-10-21T00:40:08.217Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"23","2019-10-21T00:40:09.069Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"33","2019-10-21T00:51:49.696Z","vleno","Excel","copyCell","","+61 024 660 0919","StudentRecords.xlsx","Sheet1","D34","","","","","+61 024 660 0919","","","","","",""
"33","2019-10-21T00:51:51.760Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 024 660 0919","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
"33","2019-10-21T00:51:56.529Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","PhoneNumber","","INPUT","text","countrycode","024-660-0919","","","","","",""
"33","2019-10-21T00:52:32.841Z","vleno","Chrome","clickCheckbox","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"33","2019-10-21T00:52:32.842Z","vleno","Chrome","editField","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","DecisionBox","","INPUT","checkbox","DecisionBox","on","","true","","","",""
"33","2019-10-21T00:52:33.458Z","vleno","Chrome","clickButton","https://forms.zoho.com/universityofmelbourne/form/NewRecord","","","","","","BUTTON","submit","","submit","Submit","","","","","\n<em>Submit</em>\n"
"43","2019-10-21T01:05:30.777Z","vleno","Excel","copyCell","","+61 029 930 7916","StudentRecords.xlsx","Sheet1","D44","","","","","+61 029 930 7916","","","","","",""
"43","2019-10-21T01:05:32.841Z","vleno","Chrome","paste","https://forms.zoho.com/universityofmelbourne/form/NewRecord","+61 029 930 7916","","","PhoneNumber","","INPUT","text","countrycode","","","","","","",""
